Epoch: [41][0/1], lr: 0.00100	Time 3.639 (3.639)	Data 3.474 (3.474)	Loss 2.2260 (2.2260)	Prec@1 2.226 (2.226)	Prec@5 2.226 (2.226)
Epoch: [42][0/1], lr: 0.00100	Time 3.637 (3.637)	Data 3.472 (3.472)	Loss 2.2201 (2.2201)	Prec@1 2.220 (2.220)	Prec@5 2.220 (2.220)
Epoch: [43][0/1], lr: 0.00100	Time 3.627 (3.627)	Data 3.456 (3.456)	Loss 2.2283 (2.2283)	Prec@1 2.228 (2.228)	Prec@5 2.228 (2.228)
Epoch: [44][0/1], lr: 0.00100	Time 3.638 (3.638)	Data 3.472 (3.472)	Loss 2.2184 (2.2184)	Prec@1 2.218 (2.218)	Prec@5 2.218 (2.218)
Test: [0/1]	Time 2.884 (2.884)	Loss 2.2196 (2.2196)	Prec@1 2.220 (2.220)	Prec@5 2.220 (2.220)
Testing Results: Prec@1 2.220 Prec@5 2.220 Loss 2.21957 
Best Prec@1: 2.299
Epoch: [45][0/1], lr: 0.00100	Time 3.642 (3.642)	Data 3.477 (3.477)	Loss 2.2224 (2.2224)	Prec@1 2.222 (2.222)	Prec@5 2.222 (2.222)
Epoch: [46][0/1], lr: 0.00100	Time 3.645 (3.645)	Data 3.481 (3.481)	Loss 2.2151 (2.2151)	Prec@1 2.215 (2.215)	Prec@5 2.215 (2.215)
Epoch: [47][0/1], lr: 0.00100	Time 3.645 (3.645)	Data 3.482 (3.482)	Loss 2.2140 (2.2140)	Prec@1 2.214 (2.214)	Prec@5 2.214 (2.214)
Epoch: [48][0/1], lr: 0.00100	Time 3.701 (3.701)	Data 3.534 (3.534)	Loss 2.2143 (2.2143)	Prec@1 2.214 (2.214)	Prec@5 2.214 (2.214)
Epoch: [49][0/1], lr: 0.00100	Time 4.031 (4.031)	Data 3.867 (3.867)	Loss 2.2112 (2.2112)	Prec@1 2.211 (2.211)	Prec@5 2.211 (2.211)
Test: [0/1]	Time 3.179 (3.179)	Loss 2.2071 (2.2071)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Testing Results: Prec@1 2.207 Prec@5 2.207 Loss 2.20712 
Best Prec@1: 2.299
Epoch: [50][0/1], lr: 0.00010	Time 3.886 (3.886)	Data 3.725 (3.725)	Loss 2.2141 (2.2141)	Prec@1 2.214 (2.214)	Prec@5 2.214 (2.214)
Epoch: [51][0/1], lr: 0.00010	Time 3.749 (3.749)	Data 3.581 (3.581)	Loss 2.2160 (2.2160)	Prec@1 2.216 (2.216)	Prec@5 2.216 (2.216)
Epoch: [52][0/1], lr: 0.00010	Time 3.628 (3.628)	Data 3.464 (3.464)	Loss 2.2064 (2.2064)	Prec@1 2.206 (2.206)	Prec@5 2.206 (2.206)
Epoch: [53][0/1], lr: 0.00010	Time 3.594 (3.594)	Data 3.434 (3.434)	Loss 2.2176 (2.2176)	Prec@1 2.218 (2.218)	Prec@5 2.218 (2.218)
Epoch: [54][0/1], lr: 0.00010	Time 3.631 (3.631)	Data 3.467 (3.467)	Loss 2.2183 (2.2183)	Prec@1 2.218 (2.218)	Prec@5 2.218 (2.218)
